ocel:eid,time:timestamp,concept:name,case:concept:name,case:role,case:weight,case:price,case:ocel:type
confirm_o-991410,2023-12-15 15:52:24+00:00,confirm order,Istvan Koren,Sales,,,employees
out_of_stock_i-885579,2023-12-15 16:06:57+00:00,item out of stock,Mahsa Bafrani,Warehousing,,,employees
send_p-660785,2023-12-15 16:13:08+00:00,send package,Majid Rafiei,Shipment,,,employees
send_p-660785,2023-12-15 16:13:08+00:00,send package,Leah Tacke genannt Unterberg,Warehousing,,,employees
reorder_i-885471,2023-12-15 16:17:27+00:00,reorder item,Benedikt Knopp,Warehousing,,,employees
reorder_i-885558,2023-12-15 16:24:15+00:00,reorder item,Leah Tacke genannt Unterberg,Warehousing,,,employees
pick_i-885578,2023-12-15 16:25:34+00:00,pick item,Nina Graves,Warehousing,,,employees
pick_i-885547,2023-12-15 16:27:30+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
pick_i-885285,2023-12-15 16:34:38+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
pick_i-885379,2023-12-15 16:47:10+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
pick_i-885195,2023-12-15 16:49:00+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
pick_i-885572,2023-12-15 16:59:37+00:00,pick item,Nina Graves,Warehousing,,,employees
deliver_p-660784,2023-12-15 17:01:11+00:00,package delivered,Eduardo Goulart Rocha,Shipment,,,employees
pick_i-885559,2023-12-15 17:03:45+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
pick_i-885529,2023-12-15 17:10:24+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
create_p-660790,2023-12-15 17:44:55+00:00,create package,Nina Graves,Warehousing,,,employees
pick_i-885451,2023-12-15 17:44:55+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
pick_i-885525,2023-12-15 17:45:21+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
pick_i-885554,2023-12-15 18:25:06+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
out_of_stock_i-885546,2023-12-15 18:27:27+00:00,item out of stock,Leah Tacke genannt Unterberg,Warehousing,,,employees
pick_i-885545,2023-12-15 18:39:31+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
pick_i-885540,2023-12-15 21:06:02+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
pick_i-885465,2023-12-15 21:21:44+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
create_p-660791,2023-12-15 22:02:21+00:00,create package,Detlef Wetzeler,Warehousing,,,employees
pick_i-885584,2023-12-15 22:02:21+00:00,pick item,Nina Graves,Warehousing,,,employees
pick_i-885601,2023-12-18 08:31:29+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
pick_i-885580,2023-12-18 08:36:26+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
send_p-660791,2023-12-18 08:41:35+00:00,send package,Eduardo Goulart Rocha,Shipment,,,employees
send_p-660791,2023-12-18 08:41:35+00:00,send package,Christopher Schwanen,Warehousing,,,employees
confirm_o-991420,2023-12-18 08:45:46+00:00,confirm order,Mara Nitschke,Sales,,,employees
out_of_stock_i-885571,2023-12-18 08:48:23+00:00,item out of stock,Mahsa Bafrani,Warehousing,,,employees
pick_i-885394,2023-12-18 09:09:50+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
pick_i-885611,2023-12-18 09:12:39+00:00,pick item,Nina Graves,Warehousing,,,employees
send_p-660787,2023-12-18 09:21:49+00:00,send package,Yisong Zhang,Shipment,,,employees
send_p-660787,2023-12-18 09:21:49+00:00,send package,Nina Graves,Warehousing,,,employees
pick_i-885557,2023-12-18 09:23:01+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
deliver_p-660787,2023-12-18 09:29:11+00:00,package delivered,Yisong Zhang,Shipment,,,employees
pick_i-885440,2023-12-18 09:36:40+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
out_of_stock_i-885583,2023-12-18 09:40:00+00:00,item out of stock,Benedikt Knopp,Warehousing,,,employees
create_p-660792,2023-12-18 09:42:34+00:00,create package,Christopher Schwanen,Warehousing,,,employees
pick_i-885462,2023-12-18 09:42:34+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
deliver_p-660786,2023-12-18 09:46:42+00:00,package delivered,Eduardo Goulart Rocha,Shipment,,,employees
pick_i-885586,2023-12-18 09:50:56+00:00,pick item,Nina Graves,Warehousing,,,employees
pick_i-885524,2023-12-18 09:52:21+00:00,pick item,Nina Graves,Warehousing,,,employees
pick_i-885566,2023-12-18 09:58:02+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
create_p-660793,2023-12-18 10:07:24+00:00,create package,Nina Graves,Warehousing,,,employees
pick_i-885573,2023-12-18 10:07:24+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
pick_i-885550,2023-12-18 10:11:53+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
create_p-660794,2023-12-18 10:18:07+00:00,create package,Nina Graves,Warehousing,,,employees
pick_i-885377,2023-12-18 10:18:07+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
out_of_stock_i-885607,2023-12-18 10:23:56+00:00,item out of stock,Mahsa Bafrani,Warehousing,,,employees
pick_i-885598,2023-12-18 10:24:54+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
out_of_stock_i-885567,2023-12-18 10:26:56+00:00,item out of stock,Benedikt Knopp,Warehousing,,,employees
pick_i-885610,2023-12-18 10:44:15+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
confirm_o-991424,2023-12-18 10:44:26+00:00,confirm order,Christine von Dobbert,Sales,,,employees
pick_i-885507,2023-12-18 10:45:18+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
send_p-660789,2023-12-18 10:50:35+00:00,send package,Yisong Zhang,Shipment,,,employees
send_p-660789,2023-12-18 10:50:35+00:00,send package,Christopher Schwanen,Warehousing,,,employees
reorder_i-885561,2023-12-18 10:52:08+00:00,reorder item,Mahsa Bafrani,Warehousing,,,employees
send_p-660790,2023-12-18 10:56:21+00:00,send package,Yisong Zhang,Shipment,,,employees
send_p-660790,2023-12-18 10:56:21+00:00,send package,Benedikt Knopp,Warehousing,,,employees
deliver_p-660790,2023-12-18 10:57:22+00:00,package delivered,Yisong Zhang,Shipment,,,employees
confirm_o-991421,2023-12-18 10:58:30+00:00,confirm order,Mara Nitschke,Sales,,,employees
send_p-660792,2023-12-18 11:10:38+00:00,send package,Eduardo Goulart Rocha,Shipment,,,employees
send_p-660792,2023-12-18 11:10:38+00:00,send package,Benedikt Knopp,Warehousing,,,employees
pick_i-885549,2023-12-18 11:12:12+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
pick_i-885562,2023-12-18 11:21:43+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
send_p-660793,2023-12-18 11:26:48+00:00,send package,Alessandro Berti,Shipment,,,employees
send_p-660793,2023-12-18 11:26:48+00:00,send package,Nina Graves,Warehousing,,,employees
pick_i-885568,2023-12-18 11:30:33+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
pick_i-885600,2023-12-18 11:35:12+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
pick_i-885591,2023-12-18 11:38:35+00:00,pick item,Nina Graves,Warehousing,,,employees
send_p-660794,2023-12-18 11:42:42+00:00,send package,Alessandro Berti,Shipment,,,employees
send_p-660794,2023-12-18 11:42:42+00:00,send package,Benedikt Knopp,Warehousing,,,employees
create_p-660795,2023-12-18 11:52:31+00:00,create package,Christopher Schwanen,Warehousing,,,employees
pick_i-885609,2023-12-18 11:52:31+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
pick_i-885564,2023-12-18 11:59:49+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
create_p-660796,2023-12-18 12:00:35+00:00,create package,Nina Graves,Warehousing,,,employees
pick_i-885592,2023-12-18 12:00:35+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
pick_i-885551,2023-12-18 12:05:36+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
out_of_stock_i-885543,2023-12-18 12:28:10+00:00,item out of stock,Leah Tacke genannt Unterberg,Warehousing,,,employees
reorder_i-885607,2023-12-18 12:36:35+00:00,reorder item,Christopher Schwanen,Warehousing,,,employees
deliver_p-660791,2023-12-18 12:41:41+00:00,package delivered,Eduardo Goulart Rocha,Shipment,,,employees
out_of_stock_i-885596,2023-12-18 12:57:01+00:00,item out of stock,Detlef Wetzeler,Warehousing,,,employees
send_p-660795,2023-12-18 13:00:52+00:00,send package,Detlef Wetzeler,Warehousing,,,employees
send_p-660795,2023-12-18 13:00:52+00:00,send package,Gyunam Park,Shipment,,,employees
pick_i-885538,2023-12-18 13:02:33+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
pick_i-885595,2023-12-18 13:02:53+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
deliver_p-660793,2023-12-18 13:09:48+00:00,package delivered,Alessandro Berti,Shipment,,,employees
pick_i-885469,2023-12-18 13:19:27+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
pick_i-885519,2023-12-18 13:44:38+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
out_of_stock_i-885574,2023-12-18 14:19:22+00:00,item out of stock,Christopher Schwanen,Warehousing,,,employees
deliver_p-660794,2023-12-18 14:45:47+00:00,package delivered,Alessandro Berti,Shipment,,,employees
pick_i-885597,2023-12-18 14:48:09+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
reorder_i-885579,2023-12-18 14:50:17+00:00,reorder item,Marco Pegoraro,Warehousing,,,employees
confirm_o-991423,2023-12-18 15:02:39+00:00,confirm order,Mara Nitschke,Sales,,,employees
pick_i-885612,2023-12-18 15:03:57+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
confirm_o-991426,2023-12-18 15:11:17+00:00,confirm order,Istvan Koren,Sales,,,employees
reorder_i-885508,2023-12-18 15:16:18+00:00,reorder item,Leah Tacke genannt Unterberg,Warehousing,,,employees
pick_i-885283,2023-12-18 15:18:56+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
pick_i-885346,2023-12-18 15:21:47+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
pick_i-885602,2023-12-18 15:25:54+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
fail_p-660789_223,2023-12-18 15:50:50+00:00,failed delivery,Yisong Zhang,Shipment,,,employees
send_p-660788,2023-12-18 15:52:51+00:00,send package,Alessandro Berti,Shipment,,,employees
send_p-660788,2023-12-18 15:52:51+00:00,send package,Marco Pegoraro,Warehousing,,,employees
pick_i-885413,2023-12-18 16:00:04+00:00,pick item,Nina Graves,Warehousing,,,employees
pick_i-885608,2023-12-18 16:20:51+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
confirm_o-991422,2023-12-18 16:26:24+00:00,confirm order,Mara Nitschke,Sales,,,employees
pick_i-885617,2023-12-18 16:27:35+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
out_of_stock_i-885603,2023-12-18 16:50:10+00:00,item out of stock,Detlef Wetzeler,Warehousing,,,employees
pick_i-885569,2023-12-18 16:52:01+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
pick_i-885517,2023-12-18 16:53:31+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
confirm_o-991425,2023-12-18 16:54:50+00:00,confirm order,Christine von Dobbert,Sales,,,employees
pick_i-885570,2023-12-18 16:55:22+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
reorder_i-885574,2023-12-18 17:00:59+00:00,reorder item,Mahsa Bafrani,Warehousing,,,employees
create_p-660797,2023-12-18 17:08:08+00:00,create package,Benedikt Knopp,Warehousing,,,employees
pick_i-885599,2023-12-18 17:08:08+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
pick_i-885354,2023-12-18 17:08:42+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
reorder_i-885567,2023-12-18 17:09:42+00:00,reorder item,Mahsa Bafrani,Warehousing,,,employees
pick_i-885542,2023-12-18 17:18:12+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
pick_i-885475,2023-12-18 17:18:54+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
deliver_p-660788,2023-12-18 17:36:57+00:00,package delivered,Alessandro Berti,Shipment,,,employees
pick_i-885527,2023-12-18 17:44:31+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
out_of_stock_i-885616,2023-12-18 17:52:54+00:00,item out of stock,Mahsa Bafrani,Warehousing,,,employees
pick_i-885587,2023-12-18 17:58:52+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
create_p-660798,2023-12-18 18:31:58+00:00,create package,Detlef Wetzeler,Warehousing,,,employees
pick_i-885620,2023-12-18 18:31:58+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
deliver_p-660785,2023-12-18 21:10:47+00:00,package delivered,Majid Rafiei,Shipment,,,employees
confirm_o-991419,2023-12-18 21:44:15+00:00,confirm order,Istvan Koren,Sales,,,employees
create_p-660799,2023-12-19 00:00:00+00:00,create package,Detlef Wetzeler,Warehousing,,,employees
pick_i-885593,2023-12-19 08:54:28+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
pick_i-885633,2023-12-19 09:17:48+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
pick_i-885177,2023-12-19 09:18:29+00:00,pick item,Nina Graves,Warehousing,,,employees
pick_i-885581,2023-12-19 09:35:03+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
confirm_o-991428,2023-12-19 09:37:09+00:00,confirm order,Wil van der Aalst,Sales,,,employees
pick_i-885588,2023-12-19 09:49:06+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
reorder_i-885556,2023-12-19 09:53:18+00:00,reorder item,Mahsa Bafrani,Warehousing,,,employees
pick_i-885619,2023-12-19 10:09:57+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
pick_i-885604,2023-12-19 10:09:57+00:00,pick item,Nina Graves,Warehousing,,,employees
reorder_i-885571,2023-12-19 10:13:16+00:00,reorder item,Leah Tacke genannt Unterberg,Warehousing,,,employees
pick_i-885635,2023-12-19 10:17:23+00:00,pick item,Nina Graves,Warehousing,,,employees
pick_i-885518,2023-12-19 10:18:27+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
out_of_stock_i-885576,2023-12-19 10:18:46+00:00,item out of stock,Christopher Schwanen,Warehousing,,,employees
send_p-660798,2023-12-19 10:24:03+00:00,send package,Eduardo Goulart Rocha,Shipment,,,employees
send_p-660798,2023-12-19 10:24:03+00:00,send package,Mahsa Bafrani,Warehousing,,,employees
send_p-660796,2023-12-19 11:04:35+00:00,send package,Majid Rafiei,Shipment,,,employees
send_p-660796,2023-12-19 11:04:35+00:00,send package,Nina Graves,Warehousing,,,employees
pick_i-885606,2023-12-19 11:04:53+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
create_p-660800,2023-12-19 11:11:07+00:00,create package,Benedikt Knopp,Warehousing,,,employees
pick_i-885621,2023-12-19 11:11:07+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
confirm_o-991418,2023-12-19 11:23:19+00:00,confirm order,Mara Nitschke,Sales,,,employees
pick_i-885589,2023-12-19 11:31:16+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
deliver_p-660798,2023-12-19 11:40:32+00:00,package delivered,Eduardo Goulart Rocha,Shipment,,,employees
reorder_i-885546,2023-12-19 11:55:50+00:00,reorder item,Nina Graves,Warehousing,,,employees
pick_i-885468,2023-12-19 12:06:41+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
pick_i-885499,2023-12-19 12:07:43+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
pick_i-885634,2023-12-19 12:19:45+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
pick_i-885561,2023-12-19 12:26:41+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
create_p-660801,2023-12-19 12:26:52+00:00,create package,Detlef Wetzeler,Warehousing,,,employees
pick_i-885624,2023-12-19 12:26:52+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
reorder_i-885603,2023-12-19 12:39:49+00:00,reorder item,Benedikt Knopp,Warehousing,,,employees
pick_i-885626,2023-12-19 12:41:24+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
deliver_p-660795,2023-12-19 12:43:57+00:00,package delivered,Gyunam Park,Shipment,,,employees
deliver_p-660789,2023-12-19 12:48:48+00:00,package delivered,Yisong Zhang,Shipment,,,employees
deliver_p-660792,2023-12-19 13:23:26+00:00,package delivered,Eduardo Goulart Rocha,Shipment,,,employees
pick_i-885582,2023-12-19 13:35:51+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
pick_i-885618,2023-12-19 14:22:31+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
pick_i-885567,2023-12-19 14:32:14+00:00,pick item,Marco Pegoraro,Warehousing,,,employees
out_of_stock_i-885488,2023-12-19 14:39:45+00:00,item out of stock,Christopher Schwanen,Warehousing,,,employees
create_p-660802,2023-12-19 14:39:49+00:00,create package,Detlef Wetzeler,Warehousing,,,employees
pick_i-885636,2023-12-19 14:39:49+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
pick_i-884792,2023-12-19 14:40:10+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
send_p-660802,2023-12-19 14:40:47+00:00,send package,Yisong Zhang,Shipment,,,employees
send_p-660802,2023-12-19 14:40:47+00:00,send package,Mahsa Bafrani,Warehousing,,,employees
pick_i-885645,2023-12-19 15:03:14+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
send_p-660799,2023-12-19 15:05:21+00:00,send package,Viki Peeva,Shipment,,,employees
send_p-660799,2023-12-19 15:05:21+00:00,send package,Yisong Zhang,Shipment,,,employees
confirm_o-991429,2023-12-19 15:07:13+00:00,confirm order,Christine von Dobbert,Sales,,,employees
confirm_o-991431,2023-12-19 15:08:26+00:00,confirm order,Christine von Dobbert,Sales,,,employees
create_p-660803,2023-12-19 15:22:58+00:00,create package,Detlef Wetzeler,Warehousing,,,employees
pick_i-885623,2023-12-19 15:22:58+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
send_p-660797,2023-12-19 15:26:03+00:00,send package,Viki Peeva,Shipment,,,employees
send_p-660797,2023-12-19 15:26:03+00:00,send package,Leah Tacke genannt Unterberg,Warehousing,,,employees
pick_i-884825,2023-12-19 15:29:37+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
pick_i-885590,2023-12-19 15:37:28+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
pick_i-885643,2023-12-19 15:37:29+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
reorder_i-885596,2023-12-19 15:40:44+00:00,reorder item,Marco Pegoraro,Warehousing,,,employees
pick_i-885640,2023-12-19 15:45:32+00:00,pick item,Nina Graves,Warehousing,,,employees
pick_i-885577,2023-12-19 15:48:43+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
reorder_i-885491,2023-12-19 16:36:23+00:00,reorder item,Marco Pegoraro,Warehousing,,,employees
pick_i-885430,2023-12-19 16:44:24+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
pick_i-885565,2023-12-19 16:53:45+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
out_of_stock_i-885627,2023-12-19 17:05:07+00:00,item out of stock,Mahsa Bafrani,Warehousing,,,employees
deliver_p-660797,2023-12-19 17:08:47+00:00,package delivered,Viki Peeva,Shipment,,,employees
pick_i-885629,2023-12-19 17:16:34+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
pick_i-885642,2023-12-19 17:23:12+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
deliver_p-660799,2023-12-19 18:05:16+00:00,package delivered,Viki Peeva,Shipment,,,employees
reorder_i-885516,2023-12-19 18:31:33+00:00,reorder item,Detlef Wetzeler,Warehousing,,,employees
reorder_i-885543,2023-12-19 18:37:33+00:00,reorder item,Detlef Wetzeler,Warehousing,,,employees
confirm_o-991414,2023-12-19 19:16:16+00:00,confirm order,Mara Nitschke,Sales,,,employees
pick_i-885526,2023-12-19 19:31:00+00:00,pick item,Nina Graves,Warehousing,,,employees
send_p-660800,2023-12-19 21:15:07+00:00,send package,Yisong Zhang,Shipment,,,employees
send_p-660800,2023-12-19 21:15:07+00:00,send package,Marco Pegoraro,Warehousing,,,employees
confirm_o-991434,2023-12-19 21:17:02+00:00,confirm order,Jan Niklas Adams,Sales,,,employees
out_of_stock_i-885548,2023-12-19 21:47:20+00:00,item out of stock,Leah Tacke genannt Unterberg,Warehousing,,,employees
deliver_p-660796,2023-12-20 09:09:27+00:00,package delivered,Majid Rafiei,Shipment,,,employees
confirm_o-991417,2023-12-20 09:26:21+00:00,confirm order,Christine von Dobbert,Sales,,,employees
pick_i-885544,2023-12-20 09:28:25+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
pick_i-885639,2023-12-20 09:33:56+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
confirm_o-991433,2023-12-20 09:45:08+00:00,confirm order,Wil van der Aalst,Sales,,,employees
confirm_o-991436,2023-12-20 10:01:07+00:00,confirm order,Jan Niklas Adams,Sales,,,employees
pick_i-885641,2023-12-20 10:15:17+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
send_p-660801,2023-12-20 10:19:16+00:00,send package,Majid Rafiei,Shipment,,,employees
send_p-660801,2023-12-20 10:19:16+00:00,send package,Marco Pegoraro,Warehousing,,,employees
pick_i-885615,2023-12-20 10:23:46+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
confirm_o-991435,2023-12-20 10:37:38+00:00,confirm order,Christine von Dobbert,Sales,,,employees
out_of_stock_i-885632,2023-12-20 10:43:19+00:00,item out of stock,Benedikt Knopp,Warehousing,,,employees
send_p-660803,2023-12-20 10:51:31+00:00,send package,Viki Peeva,Shipment,,,employees
send_p-660803,2023-12-20 10:51:31+00:00,send package,Leah Tacke genannt Unterberg,Warehousing,,,employees
pick_i-885628,2023-12-20 11:02:21+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
pick_i-885016,2023-12-20 11:12:20+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
out_of_stock_i-885585,2023-12-20 11:19:24+00:00,item out of stock,Marco Pegoraro,Warehousing,,,employees
create_p-660804,2023-12-20 11:28:05+00:00,create package,Marco Pegoraro,Warehousing,,,employees
pick_i-885661,2023-12-20 11:28:05+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
deliver_p-660800,2023-12-20 11:36:27+00:00,package delivered,Yisong Zhang,Shipment,,,employees
out_of_stock_i-885653,2023-12-20 11:41:42+00:00,item out of stock,Christopher Schwanen,Warehousing,,,employees
confirm_o-991438,2023-12-20 11:53:38+00:00,confirm order,Istvan Koren,Sales,,,employees
confirm_o-991430,2023-12-20 11:56:53+00:00,confirm order,Wil van der Aalst,Sales,,,employees
pick_i-885644,2023-12-20 11:57:10+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
create_p-660805,2023-12-20 12:13:44+00:00,create package,Christopher Schwanen,Warehousing,,,employees
pick_i-885668,2023-12-20 12:13:44+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
pick_i-885625,2023-12-20 12:20:57+00:00,pick item,Nina Graves,Warehousing,,,employees
deliver_p-660803,2023-12-20 12:22:33+00:00,package delivered,Viki Peeva,Shipment,,,employees
deliver_p-660802,2023-12-20 12:35:37+00:00,package delivered,Yisong Zhang,Shipment,,,employees
reorder_i-885488,2023-12-20 12:42:17+00:00,reorder item,Marco Pegoraro,Warehousing,,,employees
reorder_i-885653,2023-12-20 13:03:15+00:00,reorder item,Mahsa Bafrani,Warehousing,,,employees
out_of_stock_i-885649,2023-12-20 13:11:05+00:00,item out of stock,Marco Pegoraro,Warehousing,,,employees
pick_i-885669,2023-12-20 13:25:20+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
reorder_i-885583,2023-12-20 13:27:50+00:00,reorder item,Detlef Wetzeler,Warehousing,,,employees
pick_i-885666,2023-12-20 13:40:22+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
reorder_i-885449,2023-12-20 13:51:26+00:00,reorder item,Mahsa Bafrani,Warehousing,,,employees
pick_i-885244,2023-12-20 14:00:57+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
deliver_p-660801,2023-12-20 14:25:36+00:00,package delivered,Majid Rafiei,Shipment,,,employees
pick_i-885678,2023-12-20 14:28:59+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
pick_i-885622,2023-12-20 14:47:40+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
confirm_o-991432,2023-12-20 14:50:05+00:00,confirm order,Istvan Koren,Sales,,,employees
pick_i-885355,2023-12-20 14:57:37+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
confirm_o-991443,2023-12-20 15:31:27+00:00,confirm order,Wil van der Aalst,Sales,,,employees
confirm_o-991439,2023-12-20 15:32:53+00:00,confirm order,Wil van der Aalst,Sales,,,employees
create_p-660806,2023-12-20 15:33:04+00:00,create package,Detlef Wetzeler,Warehousing,,,employees
pick_i-885650,2023-12-20 15:33:04+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
pick_i-885655,2023-12-20 16:06:11+00:00,pick item,Benedikt Knopp,Warehousing,,,employees
pick_i-885630,2023-12-20 16:24:01+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
pick_i-885646,2023-12-20 16:27:05+00:00,pick item,Nina Graves,Warehousing,,,employees
pick_i-885651,2023-12-20 16:28:18+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
send_p-660805,2023-12-20 16:35:53+00:00,send package,Viki Peeva,Shipment,,,employees
send_p-660805,2023-12-20 16:35:53+00:00,send package,Detlef Wetzeler,Warehousing,,,employees
out_of_stock_i-885614,2023-12-20 16:43:57+00:00,item out of stock,Christopher Schwanen,Warehousing,,,employees
pick_i-885677,2023-12-20 16:45:35+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
pick_i-885667,2023-12-20 17:10:47+00:00,pick item,Mahsa Bafrani,Warehousing,,,employees
confirm_o-991427,2023-12-20 17:17:45+00:00,confirm order,Jan Niklas Adams,Sales,,,employees
pick_i-885192,2023-12-20 17:20:39+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
reorder_i-885649,2023-12-20 17:29:29+00:00,reorder item,Christopher Schwanen,Warehousing,,,employees
reorder_i-885616,2023-12-20 17:52:36+00:00,reorder item,Marco Pegoraro,Warehousing,,,employees
out_of_stock_i-885673,2023-12-20 18:13:29+00:00,item out of stock,Christopher Schwanen,Warehousing,,,employees
send_p-660804,2023-12-20 18:13:37+00:00,send package,Alessandro Berti,Shipment,,,employees
send_p-660804,2023-12-20 18:13:37+00:00,send package,Nina Graves,Warehousing,,,employees
pick_i-885664,2023-12-20 18:25:01+00:00,pick item,Nina Graves,Warehousing,,,employees
out_of_stock_i-885692,2023-12-20 19:20:51+00:00,item out of stock,Leah Tacke genannt Unterberg,Warehousing,,,employees
out_of_stock_i-885691,2023-12-20 20:56:00+00:00,item out of stock,Leah Tacke genannt Unterberg,Warehousing,,,employees
pick_i-885638,2023-12-21 08:39:21+00:00,pick item,Christopher Schwanen,Warehousing,,,employees
create_p-660807,2023-12-21 09:00:54+00:00,create package,Benedikt Knopp,Warehousing,,,employees
pick_i-885648,2023-12-21 09:00:54+00:00,pick item,Detlef Wetzeler,Warehousing,,,employees
pick_i-885613,2023-12-21 09:31:59+00:00,pick item,Leah Tacke genannt Unterberg,Warehousing,,,employees
create_p-660808,2023-12-21 09:36:32+00:00,create package,Christopher Schwanen,Warehousing,,,employees
