ocel:eid,time:timestamp,concept:name,case:concept:name,case:role,case:weight,case:price,case:ocel:type
confirm_o-991429,2023-12-19 15:07:13+00:00,confirm order,Baltic Wave Energies Ltd.,,,,customers
confirm_o-991431,2023-12-19 15:08:26+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
place_o-991435,2023-12-19 15:43:12+00:00,place order,SwissPeak Timepieces AG,,,,customers
place_o-991436,2023-12-19 17:44:29+00:00,place order,Riviera Robotics SAS,,,,customers
confirm_o-991414,2023-12-19 19:16:16+00:00,confirm order,Golden Fleece Textiles S.A.R.L.,,,,customers
place_o-991437,2023-12-19 19:49:39+00:00,place order,SwissPeak Timepieces AG,,,,customers
confirm_o-991434,2023-12-19 21:17:02+00:00,confirm order,Vesta Fashion House GmbH,,,,customers
place_o-991438,2023-12-19 23:15:29+00:00,place order,Riviera Robotics SAS,,,,customers
place_o-991439,2023-12-20 09:06:46+00:00,place order,Baltic Wave Energies Ltd.,,,,customers
confirm_o-991417,2023-12-20 09:26:21+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
confirm_o-991433,2023-12-20 09:45:08+00:00,confirm order,AlpenTech Innovations AG,,,,customers
confirm_o-991436,2023-12-20 10:01:07+00:00,confirm order,Riviera Robotics SAS,,,,customers
place_o-991440,2023-12-20 10:31:38+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
confirm_o-991435,2023-12-20 10:37:38+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
confirm_o-991438,2023-12-20 11:53:38+00:00,confirm order,Riviera Robotics SAS,,,,customers
confirm_o-991430,2023-12-20 11:56:53+00:00,confirm order,Mediterranea Luxury Cruises S.p.A.,,,,customers
place_o-991441,2023-12-20 12:21:21+00:00,place order,Celtica Green Farms Oy,,,,customers
place_o-991442,2023-12-20 14:00:48+00:00,place order,Balkan Minerals d.o.o.,,,,customers
confirm_o-991432,2023-12-20 14:50:05+00:00,confirm order,Celtica Green Farms Oy,,,,customers
place_o-991443,2023-12-20 15:19:42+00:00,place order,AlpenTech Innovations AG,,,,customers
confirm_o-991443,2023-12-20 15:31:27+00:00,confirm order,AlpenTech Innovations AG,,,,customers
confirm_o-991439,2023-12-20 15:32:53+00:00,confirm order,Baltic Wave Energies Ltd.,,,,customers
place_o-991444,2023-12-20 16:57:29+00:00,place order,Riviera Robotics SAS,,,,customers
confirm_o-991427,2023-12-20 17:17:45+00:00,confirm order,Vesta Fashion House GmbH,,,,customers
place_o-991445,2023-12-20 19:13:04+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
place_o-991446,2023-12-20 22:02:19+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
place_o-991447,2023-12-21 07:14:51+00:00,place order,Golden Fleece Textiles S.A.R.L.,,,,customers
place_o-991448,2023-12-21 09:58:25+00:00,place order,Vesta Fashion House GmbH,,,,customers
confirm_o-991440,2023-12-21 10:12:40+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
confirm_o-991447,2023-12-21 10:36:54+00:00,confirm order,Golden Fleece Textiles S.A.R.L.,,,,customers
confirm_o-991441,2023-12-21 10:44:35+00:00,confirm order,Celtica Green Farms Oy,,,,customers
place_o-991449,2023-12-21 12:14:56+00:00,place order,Baltic Wave Energies Ltd.,,,,customers
confirm_o-991445,2023-12-21 12:37:06+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
confirm_o-991448,2023-12-21 12:41:21+00:00,confirm order,Vesta Fashion House GmbH,,,,customers
confirm_o-991442,2023-12-21 13:16:08+00:00,confirm order,Balkan Minerals d.o.o.,,,,customers
place_o-991450,2023-12-21 13:47:58+00:00,place order,Iberian Sun Solaridades SA,,,,customers
place_o-991451,2023-12-21 15:54:01+00:00,place order,Celtica Green Farms Oy,,,,customers
confirm_o-991444,2023-12-21 17:47:36+00:00,confirm order,Riviera Robotics SAS,,,,customers
place_o-991452,2023-12-21 18:06:08+00:00,place order,Iberian Sun Solaridades SA,,,,customers
place_o-991453,2023-12-21 19:54:35+00:00,place order,Nordica Systems GmbH,,,,customers
place_o-991454,2023-12-21 23:25:21+00:00,place order,Vesta Fashion House GmbH,,,,customers
confirm_o-991451,2023-12-22 09:00:26+00:00,confirm order,Celtica Green Farms Oy,,,,customers
place_o-991455,2023-12-22 09:18:37+00:00,place order,Riviera Robotics SAS,,,,customers
confirm_o-991454,2023-12-22 09:49:25+00:00,confirm order,Vesta Fashion House GmbH,,,,customers
confirm_o-991450,2023-12-22 10:35:13+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
place_o-991456,2023-12-22 10:55:19+00:00,place order,Iberian Sun Solaridades SA,,,,customers
confirm_o-991446,2023-12-22 11:32:18+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
confirm_o-991456,2023-12-22 11:58:02+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
confirm_o-991437,2023-12-22 12:51:40+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
place_o-991457,2023-12-22 13:08:44+00:00,place order,Carpathian Financial Services plc,,,,customers
place_o-991458,2023-12-22 14:35:34+00:00,place order,Golden Fleece Textiles S.A.R.L.,,,,customers
confirm_o-991449,2023-12-22 15:43:34+00:00,confirm order,Baltic Wave Energies Ltd.,,,,customers
place_o-991459,2023-12-22 16:29:13+00:00,place order,Danube Pharmaceuticals BV,,,,customers
place_o-991460,2023-12-22 18:16:32+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
confirm_o-991460,2023-12-22 18:23:46+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
confirm_o-991453,2023-12-22 18:29:11+00:00,confirm order,Nordica Systems GmbH,,,,customers
place_o-991461,2023-12-22 20:25:47+00:00,place order,Mediterranea Luxury Cruises S.p.A.,,,,customers
place_o-991462,2023-12-22 23:35:39+00:00,place order,Golden Fleece Textiles S.A.R.L.,,,,customers
place_o-991463,2023-12-23 22:12:49+00:00,place order,Nordica Systems GmbH,,,,customers
place_o-991464,2023-12-24 21:39:31+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
place_o-991465,2023-12-25 09:30:28+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
confirm_o-991455,2023-12-25 09:52:15+00:00,confirm order,Riviera Robotics SAS,,,,customers
place_o-991466,2023-12-25 11:19:01+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
confirm_o-991459,2023-12-25 12:52:58+00:00,confirm order,Danube Pharmaceuticals BV,,,,customers
place_o-991467,2023-12-25 12:56:08+00:00,place order,Riviera Robotics SAS,,,,customers
confirm_o-991452,2023-12-25 13:34:58+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
confirm_o-991461,2023-12-25 14:48:05+00:00,confirm order,Mediterranea Luxury Cruises S.p.A.,,,,customers
confirm_o-991458,2023-12-25 15:04:36+00:00,confirm order,Golden Fleece Textiles S.A.R.L.,,,,customers
place_o-991468,2023-12-25 15:10:22+00:00,place order,Golden Fleece Textiles S.A.R.L.,,,,customers
confirm_o-991465,2023-12-25 15:43:51+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
confirm_o-991457,2023-12-25 16:19:27+00:00,confirm order,Carpathian Financial Services plc,,,,customers
place_o-991469,2023-12-25 16:38:49+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
confirm_o-991462,2023-12-25 17:35:55+00:00,confirm order,Golden Fleece Textiles S.A.R.L.,,,,customers
place_o-991470,2023-12-25 18:35:44+00:00,place order,Baltic Wave Energies Ltd.,,,,customers
place_o-991471,2023-12-25 21:23:23+00:00,place order,Carpathian Financial Services plc,,,,customers
place_o-991472,2023-12-26 04:21:14+00:00,place order,Carpathian Financial Services plc,,,,customers
confirm_o-991469,2023-12-26 08:44:06+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
place_o-991473,2023-12-26 09:47:27+00:00,place order,Baltic Wave Energies Ltd.,,,,customers
confirm_o-991468,2023-12-26 10:21:46+00:00,confirm order,Golden Fleece Textiles S.A.R.L.,,,,customers
place_o-991474,2023-12-26 11:53:00+00:00,place order,Iberian Sun Solaridades SA,,,,customers
confirm_o-991473,2023-12-26 12:48:57+00:00,confirm order,Baltic Wave Energies Ltd.,,,,customers
confirm_o-991470,2023-12-26 13:06:34+00:00,confirm order,Baltic Wave Energies Ltd.,,,,customers
confirm_o-991474,2023-12-26 13:18:08+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
confirm_o-991467,2023-12-26 13:49:36+00:00,confirm order,Riviera Robotics SAS,,,,customers
place_o-991475,2023-12-26 14:04:06+00:00,place order,Balkan Minerals d.o.o.,,,,customers
place_o-991476,2023-12-26 15:26:17+00:00,place order,Celtica Green Farms Oy,,,,customers
confirm_o-991463,2023-12-26 17:07:43+00:00,confirm order,Nordica Systems GmbH,,,,customers
place_o-991477,2023-12-26 17:10:40+00:00,place order,Mediterranea Luxury Cruises S.p.A.,,,,customers
confirm_o-991477,2023-12-26 17:50:41+00:00,confirm order,Mediterranea Luxury Cruises S.p.A.,,,,customers
place_o-991478,2023-12-26 18:39:26+00:00,place order,Golden Fleece Textiles S.A.R.L.,,,,customers
confirm_o-991471,2023-12-26 21:29:12+00:00,confirm order,Carpathian Financial Services plc,,,,customers
place_o-991479,2023-12-26 21:34:29+00:00,place order,Riviera Robotics SAS,,,,customers
place_o-991480,2023-12-27 05:27:50+00:00,place order,Danube Pharmaceuticals BV,,,,customers
confirm_o-991480,2023-12-27 09:51:18+00:00,confirm order,Danube Pharmaceuticals BV,,,,customers
place_o-991481,2023-12-27 10:00:43+00:00,place order,Mediterranea Luxury Cruises S.p.A.,,,,customers
confirm_o-991466,2023-12-27 10:02:54+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
confirm_o-991479,2023-12-27 10:52:45+00:00,confirm order,Riviera Robotics SAS,,,,customers
confirm_o-991481,2023-12-27 10:53:44+00:00,confirm order,Mediterranea Luxury Cruises S.p.A.,,,,customers
place_o-991482,2023-12-27 11:19:32+00:00,place order,Celtica Green Farms Oy,,,,customers
place_o-991483,2023-12-27 12:57:09+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
confirm_o-991478,2023-12-27 13:47:49+00:00,confirm order,Golden Fleece Textiles S.A.R.L.,,,,customers
confirm_o-991464,2023-12-27 14:29:41+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
confirm_o-991475,2023-12-27 15:10:38+00:00,confirm order,Balkan Minerals d.o.o.,,,,customers
place_o-991484,2023-12-27 15:12:24+00:00,place order,Baltic Wave Energies Ltd.,,,,customers
confirm_o-991476,2023-12-27 15:45:30+00:00,confirm order,Celtica Green Farms Oy,,,,customers
confirm_o-991472,2023-12-27 16:02:10+00:00,confirm order,Carpathian Financial Services plc,,,,customers
confirm_o-991482,2023-12-27 16:35:55+00:00,confirm order,Celtica Green Farms Oy,,,,customers
place_o-991485,2023-12-27 16:42:54+00:00,place order,Baltic Wave Energies Ltd.,,,,customers
place_o-991486,2023-12-27 18:43:53+00:00,place order,Danube Pharmaceuticals BV,,,,customers
confirm_o-991483,2023-12-27 19:27:28+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
confirm_o-991484,2023-12-27 21:41:01+00:00,confirm order,Baltic Wave Energies Ltd.,,,,customers
place_o-991487,2023-12-27 21:47:50+00:00,place order,Golden Fleece Textiles S.A.R.L.,,,,customers
place_o-991488,2023-12-28 06:47:57+00:00,place order,Nordica Systems GmbH,,,,customers
place_o-991489,2023-12-28 10:28:50+00:00,place order,Nordica Systems GmbH,,,,customers
confirm_o-991488,2023-12-28 12:00:15+00:00,confirm order,Nordica Systems GmbH,,,,customers
place_o-991490,2023-12-28 12:15:46+00:00,place order,Danube Pharmaceuticals BV,,,,customers
confirm_o-991485,2023-12-28 12:27:04+00:00,confirm order,Baltic Wave Energies Ltd.,,,,customers
confirm_o-991490,2023-12-28 12:31:30+00:00,confirm order,Danube Pharmaceuticals BV,,,,customers
confirm_o-991489,2023-12-28 12:39:04+00:00,confirm order,Nordica Systems GmbH,,,,customers
place_o-991491,2023-12-28 13:49:37+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
place_o-991492,2023-12-28 15:57:20+00:00,place order,Baltic Wave Energies Ltd.,,,,customers
confirm_o-991486,2023-12-28 16:16:08+00:00,confirm order,Danube Pharmaceuticals BV,,,,customers
confirm_o-991492,2023-12-28 17:35:27+00:00,confirm order,Baltic Wave Energies Ltd.,,,,customers
confirm_o-991491,2023-12-28 17:48:22+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
place_o-991493,2023-12-28 18:12:46+00:00,place order,Vesta Fashion House GmbH,,,,customers
confirm_o-991493,2023-12-28 18:16:09+00:00,confirm order,Vesta Fashion House GmbH,,,,customers
place_o-991494,2023-12-28 20:14:29+00:00,place order,Vesta Fashion House GmbH,,,,customers
place_o-991495,2023-12-28 23:05:09+00:00,place order,AlpenTech Innovations AG,,,,customers
place_o-991496,2023-12-29 08:54:22+00:00,place order,Golden Fleece Textiles S.A.R.L.,,,,customers
place_o-991497,2023-12-29 11:09:39+00:00,place order,Golden Fleece Textiles S.A.R.L.,,,,customers
confirm_o-991496,2023-12-29 11:34:47+00:00,confirm order,Golden Fleece Textiles S.A.R.L.,,,,customers
place_o-991498,2023-12-29 12:37:24+00:00,place order,Danube Pharmaceuticals BV,,,,customers
confirm_o-991497,2023-12-29 14:17:42+00:00,confirm order,Golden Fleece Textiles S.A.R.L.,,,,customers
place_o-991499,2023-12-29 14:32:53+00:00,place order,Celtica Green Farms Oy,,,,customers
place_o-991500,2023-12-29 16:23:52+00:00,place order,Golden Fleece Textiles S.A.R.L.,,,,customers
confirm_o-991494,2023-12-29 16:35:41+00:00,confirm order,Vesta Fashion House GmbH,,,,customers
confirm_o-991498,2023-12-29 16:42:30+00:00,confirm order,Danube Pharmaceuticals BV,,,,customers
place_o-991501,2023-12-29 18:05:50+00:00,place order,AlpenTech Innovations AG,,,,customers
place_o-991502,2023-12-29 19:53:41+00:00,place order,AlpenTech Innovations AG,,,,customers
place_o-991503,2023-12-29 23:23:33+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
place_o-991504,2023-12-30 21:36:32+00:00,place order,Mediterranea Luxury Cruises S.p.A.,,,,customers
place_o-991505,2023-12-31 21:26:57+00:00,place order,Riviera Robotics SAS,,,,customers
place_o-991506,2024-01-01 09:16:38+00:00,place order,Riviera Robotics SAS,,,,customers
place_o-991507,2024-01-01 10:51:21+00:00,place order,Carpathian Financial Services plc,,,,customers
confirm_o-991505,2024-01-01 10:52:53+00:00,confirm order,Riviera Robotics SAS,,,,customers
confirm_o-991501,2024-01-01 11:09:18+00:00,confirm order,AlpenTech Innovations AG,,,,customers
confirm_o-991500,2024-01-01 11:27:37+00:00,confirm order,Golden Fleece Textiles S.A.R.L.,,,,customers
confirm_o-991495,2024-01-01 11:46:12+00:00,confirm order,AlpenTech Innovations AG,,,,customers
place_o-991508,2024-01-01 13:00:48+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
confirm_o-991504,2024-01-01 14:17:17+00:00,confirm order,Mediterranea Luxury Cruises S.p.A.,,,,customers
place_o-991509,2024-01-01 14:19:41+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
confirm_o-991487,2024-01-01 14:24:13+00:00,confirm order,Golden Fleece Textiles S.A.R.L.,,,,customers
confirm_o-991499,2024-01-01 15:35:46+00:00,confirm order,Celtica Green Farms Oy,,,,customers
place_o-991510,2024-01-01 15:57:28+00:00,place order,Celtica Green Farms Oy,,,,customers
confirm_o-991506,2024-01-01 16:42:35+00:00,confirm order,Riviera Robotics SAS,,,,customers
confirm_o-991502,2024-01-01 17:25:18+00:00,confirm order,AlpenTech Innovations AG,,,,customers
confirm_o-991510,2024-01-01 17:28:24+00:00,confirm order,Celtica Green Farms Oy,,,,customers
confirm_o-991507,2024-01-01 18:12:23+00:00,confirm order,Carpathian Financial Services plc,,,,customers
place_o-991511,2024-01-01 18:13:02+00:00,place order,Carpathian Financial Services plc,,,,customers
place_o-991512,2024-01-01 20:15:17+00:00,place order,Nordica Systems GmbH,,,,customers
place_o-991513,2024-01-01 23:06:45+00:00,place order,Iberian Sun Solaridades SA,,,,customers
confirm_o-991508,2024-01-02 08:42:42+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
place_o-991514,2024-01-02 08:56:18+00:00,place order,AlpenTech Innovations AG,,,,customers
confirm_o-991503,2024-01-02 09:07:19+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
place_o-991515,2024-01-02 11:12:32+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
confirm_o-991513,2024-01-02 11:46:12+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
place_o-991516,2024-01-02 12:43:10+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
confirm_o-991511,2024-01-02 14:08:53+00:00,confirm order,Carpathian Financial Services plc,,,,customers
confirm_o-991512,2024-01-02 14:26:05+00:00,confirm order,Nordica Systems GmbH,,,,customers
confirm_o-991515,2024-01-02 14:39:10+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
place_o-991517,2024-01-02 14:44:25+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
place_o-991518,2024-01-02 16:46:56+00:00,place order,Baltic Wave Energies Ltd.,,,,customers
place_o-991519,2024-01-02 18:51:58+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
place_o-991520,2024-01-02 22:12:05+00:00,place order,SwissPeak Timepieces AG,,,,customers
place_o-991521,2024-01-03 08:12:21+00:00,place order,Balkan Minerals d.o.o.,,,,customers
confirm_o-991509,2024-01-03 08:55:25+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
place_o-991522,2024-01-03 10:06:37+00:00,place order,Iberian Sun Solaridades SA,,,,customers
place_o-991523,2024-01-03 11:31:20+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
confirm_o-991521,2024-01-03 11:46:49+00:00,confirm order,Balkan Minerals d.o.o.,,,,customers
confirm_o-991518,2024-01-03 12:10:00+00:00,confirm order,Baltic Wave Energies Ltd.,,,,customers
confirm_o-991517,2024-01-03 12:12:01+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
confirm_o-991520,2024-01-03 12:43:23+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
confirm_o-991522,2024-01-03 13:15:36+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
place_o-991524,2024-01-03 13:20:46+00:00,place order,Danube Pharmaceuticals BV,,,,customers
place_o-991525,2024-01-03 14:59:37+00:00,place order,Iberian Sun Solaridades SA,,,,customers
confirm_o-991514,2024-01-03 14:59:41+00:00,confirm order,AlpenTech Innovations AG,,,,customers
place_o-991526,2024-01-03 17:17:20+00:00,place order,Golden Fleece Textiles S.A.R.L.,,,,customers
confirm_o-991526,2024-01-03 17:29:14+00:00,confirm order,Golden Fleece Textiles S.A.R.L.,,,,customers
place_o-991527,2024-01-03 18:52:46+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
place_o-991528,2024-01-03 22:14:29+00:00,place order,Balkan Minerals d.o.o.,,,,customers
place_o-991529,2024-01-04 08:17:09+00:00,place order,Balkan Minerals d.o.o.,,,,customers
place_o-991530,2024-01-04 10:13:49+00:00,place order,Carpathian Financial Services plc,,,,customers
confirm_o-991525,2024-01-04 10:32:10+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
place_o-991531,2024-01-04 11:45:44+00:00,place order,Carpathian Financial Services plc,,,,customers
confirm_o-991524,2024-01-04 12:18:55+00:00,confirm order,Danube Pharmaceuticals BV,,,,customers
confirm_o-991523,2024-01-04 13:01:40+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
confirm_o-991531,2024-01-04 13:36:07+00:00,confirm order,Carpathian Financial Services plc,,,,customers
place_o-991532,2024-01-04 13:49:34+00:00,place order,Riviera Robotics SAS,,,,customers
confirm_o-991528,2024-01-04 14:30:56+00:00,confirm order,Balkan Minerals d.o.o.,,,,customers
confirm_o-991516,2024-01-04 14:50:19+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
confirm_o-991519,2024-01-04 15:24:15+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
place_o-991533,2024-01-04 15:57:13+00:00,place order,Iberian Sun Solaridades SA,,,,customers
confirm_o-991532,2024-01-04 16:37:54+00:00,confirm order,Riviera Robotics SAS,,,,customers
place_o-991534,2024-01-04 18:12:32+00:00,place order,Carpathian Financial Services plc,,,,customers
place_o-991535,2024-01-04 20:13:47+00:00,place order,Riviera Robotics SAS,,,,customers
confirm_o-991527,2024-01-04 22:34:11+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
place_o-991536,2024-01-04 23:03:45+00:00,place order,Celtica Green Farms Oy,,,,customers
place_o-991537,2024-01-05 08:52:42+00:00,place order,Vesta Fashion House GmbH,,,,customers
confirm_o-991534,2024-01-05 10:47:46+00:00,confirm order,Carpathian Financial Services plc,,,,customers
place_o-991538,2024-01-05 11:07:08+00:00,place order,Balkan Minerals d.o.o.,,,,customers
confirm_o-991533,2024-01-05 11:09:55+00:00,confirm order,Iberian Sun Solaridades SA,,,,customers
place_o-991539,2024-01-05 12:32:22+00:00,place order,Danube Pharmaceuticals BV,,,,customers
place_o-991540,2024-01-05 14:22:50+00:00,place order,AlpenTech Innovations AG,,,,customers
confirm_o-991538,2024-01-05 14:23:29+00:00,confirm order,Balkan Minerals d.o.o.,,,,customers
confirm_o-991530,2024-01-05 14:48:58+00:00,confirm order,Carpathian Financial Services plc,,,,customers
place_o-991541,2024-01-05 16:03:45+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
confirm_o-991529,2024-01-05 16:31:58+00:00,confirm order,Balkan Minerals d.o.o.,,,,customers
place_o-991542,2024-01-05 17:25:36+00:00,place order,Mediterranea Luxury Cruises S.p.A.,,,,customers
place_o-991543,2024-01-05 19:09:18+00:00,place order,Riviera Robotics SAS,,,,customers
confirm_o-991537,2024-01-05 19:31:05+00:00,confirm order,Vesta Fashion House GmbH,,,,customers
place_o-991544,2024-01-05 21:54:47+00:00,place order,Carpathian Financial Services plc,,,,customers
confirm_o-991542,2024-01-05 22:01:20+00:00,confirm order,Mediterranea Luxury Cruises S.p.A.,,,,customers
place_o-991545,2024-01-06 15:11:38+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
place_o-991546,2024-01-07 15:00:13+00:00,place order,Baltic Wave Energies Ltd.,,,,customers
place_o-991547,2024-01-08 06:55:22+00:00,place order,Golden Fleece Textiles S.A.R.L.,,,,customers
confirm_o-991543,2024-01-08 09:20:40+00:00,confirm order,Riviera Robotics SAS,,,,customers
confirm_o-991535,2024-01-08 10:26:09+00:00,confirm order,Riviera Robotics SAS,,,,customers
confirm_o-991544,2024-01-08 10:31:38+00:00,confirm order,Carpathian Financial Services plc,,,,customers
place_o-991548,2024-01-08 10:37:00+00:00,place order,Pantheon Art Gallery Kft.,,,,customers
confirm_o-991545,2024-01-08 11:35:47+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
place_o-991549,2024-01-08 12:32:05+00:00,place order,Celtica Green Farms Oy,,,,customers
confirm_o-991536,2024-01-08 12:54:15+00:00,confirm order,Celtica Green Farms Oy,,,,customers
place_o-991550,2024-01-08 14:22:16+00:00,place order,Nordica Systems GmbH,,,,customers
confirm_o-991540,2024-01-08 14:29:25+00:00,confirm order,AlpenTech Innovations AG,,,,customers
confirm_o-991549,2024-01-08 14:42:29+00:00,confirm order,Celtica Green Farms Oy,,,,customers
confirm_o-991548,2024-01-08 15:08:34+00:00,confirm order,Pantheon Art Gallery Kft.,,,,customers
place_o-991551,2024-01-08 16:02:38+00:00,place order,Nordica Systems GmbH,,,,customers
confirm_o-991551,2024-01-08 16:58:13+00:00,confirm order,Nordica Systems GmbH,,,,customers
place_o-991552,2024-01-08 17:23:21+00:00,place order,AlpenTech Innovations AG,,,,customers
confirm_o-991550,2024-01-08 18:13:19+00:00,confirm order,Nordica Systems GmbH,,,,customers
place_o-991553,2024-01-08 19:04:48+00:00,place order,AlpenTech Innovations AG,,,,customers
place_o-991554,2024-01-08 21:45:47+00:00,place order,Carpathian Financial Services plc,,,,customers
place_o-991555,2024-01-09 06:35:39+00:00,place order,Baltic Wave Energies Ltd.,,,,customers
confirm_o-991555,2024-01-09 09:43:58+00:00,confirm order,Baltic Wave Energies Ltd.,,,,customers
confirm_o-991541,2024-01-09 10:10:43+00:00,confirm order,Eastern Oak Insurance Zrt.,,,,customers
place_o-991556,2024-01-09 10:15:18+00:00,place order,Balkan Minerals d.o.o.,,,,customers
confirm_o-991539,2024-01-09 10:27:58+00:00,confirm order,Danube Pharmaceuticals BV,,,,customers
place_o-991557,2024-01-09 11:48:42+00:00,place order,Nordica Systems GmbH,,,,customers
place_o-991558,2024-01-09 13:55:29+00:00,place order,Riviera Robotics SAS,,,,customers
confirm_o-991553,2024-01-09 14:11:55+00:00,confirm order,AlpenTech Innovations AG,,,,customers
confirm_o-991547,2024-01-09 14:40:49+00:00,confirm order,Golden Fleece Textiles S.A.R.L.,,,,customers
confirm_o-991556,2024-01-09 14:40:56+00:00,confirm order,Balkan Minerals d.o.o.,,,,customers
confirm_o-991546,2024-01-09 15:35:32+00:00,confirm order,Baltic Wave Energies Ltd.,,,,customers
place_o-991559,2024-01-09 16:09:04+00:00,place order,Nordica Systems GmbH,,,,customers
confirm_o-991559,2024-01-09 16:38:15+00:00,confirm order,Nordica Systems GmbH,,,,customers
confirm_o-991558,2024-01-09 17:09:14+00:00,confirm order,Riviera Robotics SAS,,,,customers
confirm_o-991552,2024-01-09 17:21:01+00:00,confirm order,AlpenTech Innovations AG,,,,customers
place_o-991560,2024-01-09 17:36:14+00:00,place order,SwissPeak Timepieces AG,,,,customers
confirm_o-991554,2024-01-09 17:54:39+00:00,confirm order,Carpathian Financial Services plc,,,,customers
confirm_o-991557,2024-01-09 18:22:46+00:00,confirm order,Nordica Systems GmbH,,,,customers
place_o-991561,2024-01-09 19:30:33+00:00,place order,Golden Fleece Textiles S.A.R.L.,,,,customers
place_o-991562,2024-01-09 22:37:18+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
place_o-991563,2024-01-10 09:02:47+00:00,place order,SwissPeak Timepieces AG,,,,customers
confirm_o-991563,2024-01-10 09:16:44+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
confirm_o-991561,2024-01-10 09:47:42+00:00,confirm order,Golden Fleece Textiles S.A.R.L.,,,,customers
place_o-991564,2024-01-10 10:23:40+00:00,place order,AlpenTech Innovations AG,,,,customers
place_o-991565,2024-01-10 12:05:25+00:00,place order,Celtica Green Farms Oy,,,,customers
confirm_o-991560,2024-01-10 12:14:28+00:00,confirm order,SwissPeak Timepieces AG,,,,customers
place_o-991566,2024-01-10 13:28:56+00:00,place order,Vesta Fashion House GmbH,,,,customers
confirm_o-991565,2024-01-10 14:50:22+00:00,confirm order,Celtica Green Farms Oy,,,,customers
place_o-991567,2024-01-10 15:15:57+00:00,place order,Celtica Green Farms Oy,,,,customers
place_o-991568,2024-01-10 16:50:00+00:00,place order,Golden Fleece Textiles S.A.R.L.,,,,customers
place_o-991569,2024-01-10 18:58:06+00:00,place order,Celtica Green Farms Oy,,,,customers
confirm_o-991568,2024-01-10 22:00:14+00:00,confirm order,Golden Fleece Textiles S.A.R.L.,,,,customers
place_o-991570,2024-01-10 22:30:29+00:00,place order,Eastern Oak Insurance Zrt.,,,,customers
place_o-991571,2024-01-11 08:49:09+00:00,place order,Balkan Minerals d.o.o.,,,,customers
place_o-991572,2024-01-11 11:01:49+00:00,place order,Balkan Minerals d.o.o.,,,,customers
confirm_o-991571,2024-01-11 12:21:39+00:00,confirm order,Balkan Minerals d.o.o.,,,,customers
